,Date,Company Name,Link,Score
170,2023-05-25,Adecco Group AG,https://www.sustainalytics.com/esg-rating/adecco-group-ag/1008267464,"10.1


 
 
 
 
 


Low ESG Risk"
171,2023-05-25,Adecoagro SA,https://www.sustainalytics.com/esg-rating/adecoagro-sa/1126179074,"37.4


 
 
 
 
 


High ESG Risk"
172,2023-05-25,"Adeia, Inc.",https://www.sustainalytics.com/esg-rating/adeia-inc/2012806268,"30.3


 
 
 
 
 


High ESG Risk"
173,2023-05-25,Adeka Corp.,https://www.sustainalytics.com/esg-rating/adeka-corp/1016659606,"29.3


 
 
 
 
 


Medium ESG Risk"
174,2023-05-25,Adelaide Airport Ltd.,https://www.sustainalytics.com/esg-rating/adelaide-airport-ltd/2000686615,"9.7


 
 
 
 
 


Negligible ESG Risk"
175,2023-05-25,"ADENTRA, Inc.",https://www.sustainalytics.com/esg-rating/adentra-inc/1017325488,"29.7


 
 
 
 
 


Medium ESG Risk"
176,2023-05-25,adesso SE,https://www.sustainalytics.com/esg-rating/adesso-se/1045380552,"21.5


 
 
 
 
 


Medium ESG Risk"
177,2023-05-25,Adevinta ASA,https://www.sustainalytics.com/esg-rating/adevinta-asa/2006880038,"22.1


 
 
 
 
 


Medium ESG Risk"
178,2023-05-25,"Adicet Bio, Inc.",https://www.sustainalytics.com/esg-rating/adicet-bio-inc/2008182109,"26.6


 
 
 
 
 


Medium ESG Risk"
179,2023-05-25,adidas AG,https://www.sustainalytics.com/esg-rating/adidas-ag/1007971062,"14.9


 
 
 
 
 


Low ESG Risk"
180,2023-05-25,Adient plc,https://www.sustainalytics.com/esg-rating/adient-plc/1340034188,"16.1


 
 
 
 
 


Low ESG Risk"
181,2023-05-25,ADIF- Alta Velocidad,https://www.sustainalytics.com/esg-rating/adif--alta-velocidad/1268913492,"6.3


 
 
 
 
 


Negligible ESG Risk"
182,2023-05-25,Adimmune Corp.,https://www.sustainalytics.com/esg-rating/adimmune-corp/1041231224,"29.8


 
 
 
 
 


Medium ESG Risk"
183,2023-05-25,Aditya Birla Capital Ltd.,https://www.sustainalytics.com/esg-rating/aditya-birla-capital-ltd/2002691150,"12.4


 
 
 
 
 


Low ESG Risk"
184,2023-05-25,Aditya Birla Fashion & Retail Ltd.,https://www.sustainalytics.com/esg-rating/aditya-birla-fashion-retail-ltd/1045176011,"12.3


 
 
 
 
 


Low ESG Risk"
185,2023-05-25,ADLER Group SA,https://www.sustainalytics.com/esg-rating/adler-group-sa/1264961898,"22.8


 
 
 
 
 


Medium ESG Risk"
186,2023-05-25,"Adlink Technology, Inc.",https://www.sustainalytics.com/esg-rating/adlink-technology-inc/1016038490,"19.0


 
 
 
 
 


Low ESG Risk"
187,2023-05-25,Admie Holdings (IPTO) SA,https://www.sustainalytics.com/esg-rating/admie-holdings-ipto-sa/2005259031,"37.6


 
 
 
 
 


High ESG Risk"
188,2023-05-25,Admiral Group Plc,https://www.sustainalytics.com/esg-rating/admiral-group-plc/1008606799,"22.3


 
 
 
 
 


Medium ESG Risk"
189,2023-05-25,ADNOC Drilling Co. PJSC,https://www.sustainalytics.com/esg-rating/adnoc-drilling-co-pjsc/2006550731,"22.0


 
 
 
 
 


Medium ESG Risk"
190,2023-05-25,"Adobe, Inc.",https://www.sustainalytics.com/esg-rating/adobe-inc/1007902567,"13.2


 
 
 
 
 


Low ESG Risk"
191,2023-05-25,Adolf Würth GmbH & Co. KG,https://www.sustainalytics.com/esg-rating/adolf-w-rth-gmbh-co-kg/1008733748,"20.1


 
 
 
 
 


Medium ESG Risk"
192,2023-05-25,ADS-TEC Energy Plc,https://www.sustainalytics.com/esg-rating/ads-tec-energy-plc/2009129749,"24.7


 
 
 
 
 


Medium ESG Risk"
193,2023-05-25,"ADT, Inc.",https://www.sustainalytics.com/esg-rating/adt-inc/2005180880,"23.3


 
 
 
 
 


Medium ESG Risk"
194,2023-05-25,"Adtalem Global Education, Inc.",https://www.sustainalytics.com/esg-rating/adtalem-global-education-inc/1007905782,"11.8


 
 
 
 
 


Low ESG Risk"
195,2023-05-25,"ADTRAN Holdings, Inc.",https://www.sustainalytics.com/esg-rating/adtran-holdings-inc/2009134239,"19.0


 
 
 
 
 


Low ESG Risk"
196,2023-05-25,"ADVAN GROUP CO., LTD",https://www.sustainalytics.com/esg-rating/advan-group-co-ltd/1008752008,"26.8


 
 
 
 
 


Medium ESG Risk"
197,2023-05-25,"Advance Auto Parts, Inc.",https://www.sustainalytics.com/esg-rating/advance-auto-parts-inc/1007902579,"11.5


 
 
 
 
 


Low ESG Risk"
198,2023-05-25,Advance Logistics Investment Corp.,https://www.sustainalytics.com/esg-rating/advance-logistics-investment-corp/2006370130,"14.6


 
 
 
 
 


Low ESG Risk"
199,2023-05-25,Advance Residence Investment Corp.,https://www.sustainalytics.com/esg-rating/advance-residence-investment-corp/1032405168,"14.4


 
 
 
 
 


Low ESG Risk"
200,2023-05-25,Advanced Ceramic X Corp.,https://www.sustainalytics.com/esg-rating/advanced-ceramic-x-corp/1028210932,"17.4


 
 
 
 
 


Low ESG Risk"
201,2023-05-25,"Advanced Drainage Systems, Inc.",https://www.sustainalytics.com/esg-rating/advanced-drainage-systems-inc/1007902601,"28.6


 
 
 
 
 


Medium ESG Risk"
202,2023-05-25,"Advanced Energy Industries, Inc.",https://www.sustainalytics.com/esg-rating/advanced-energy-industries-inc/1008221842,"17.5


 
 
 
 
 


Low ESG Risk"
203,2023-05-25,"Advanced Energy Solution Holding Co., Ltd.",https://www.sustainalytics.com/esg-rating/advanced-energy-solution-holding-co-ltd/2008646366,"25.3


 
 
 
 
 


Medium ESG Risk"
204,2023-05-25,Advanced Enzyme Technologies Ltd.,https://www.sustainalytics.com/esg-rating/advanced-enzyme-technologies-ltd/1035727178,"34.0


 
 
 
 
 


High ESG Risk"
205,2023-05-25,"Advanced Info Service Public Co., Ltd.",https://www.sustainalytics.com/esg-rating/advanced-info-service-public-co-ltd/1008287570,"20.9


 
 
 
 
 


Medium ESG Risk"
206,2023-05-25,Advanced International Multitech Co. Ltd.,https://www.sustainalytics.com/esg-rating/advanced-international-multitech-co-ltd/1017735847,"11.1


 
 
 
 
 


Low ESG Risk"
207,2023-05-25,Advanced Medical Solutions Group Plc,https://www.sustainalytics.com/esg-rating/advanced-medical-solutions-group-plc/1008760072,"13.2


 
 
 
 
 


Low ESG Risk"
208,2023-05-25,"Advanced Micro Devices, Inc.",https://www.sustainalytics.com/esg-rating/advanced-micro-devices-inc/1008047110,"20.7


 
 
 
 
 


Medium ESG Risk"
209,2023-05-25,"Advanced Micro Fabrication Equipment, Inc. China",https://www.sustainalytics.com/esg-rating/advanced-micro-fabrication-equipment-inc-china/2000895432,"24.3


 
 
 
 
 


Medium ESG Risk"
210,2023-05-25,"Advanced Nano Products Co., Ltd.",https://www.sustainalytics.com/esg-rating/advanced-nano-products-co-ltd/2001256894,"36.6


 
 
 
 
 


High ESG Risk"
211,2023-05-25,Advanced Petrochemical Co.,https://www.sustainalytics.com/esg-rating/advanced-petrochemical-co/1037092863,"31.6


 
 
 
 
 


High ESG Risk"
212,2023-05-25,Advanced Process Systems Corp.,https://www.sustainalytics.com/esg-rating/advanced-process-systems-corp/1418348333,"29.1


 
 
 
 
 


Medium ESG Risk"
213,2023-05-25,"Advanced Technology & Materials Co., Ltd.",https://www.sustainalytics.com/esg-rating/advanced-technology-materials-co-ltd/2000823242,"53.0


 
 
 
 
 


Severe ESG Risk"
214,2023-05-25,Advanced Wireless Semiconductor Co.,https://www.sustainalytics.com/esg-rating/advanced-wireless-semiconductor-co/1035821638,"20.6


 
 
 
 
 


Medium ESG Risk"
215,2023-05-25,"Advansix, Inc.",https://www.sustainalytics.com/esg-rating/advansix-inc/1345580686,"23.6


 
 
 
 
 


Medium ESG Risk"
216,2023-05-25,Advantage Energy Ltd.,https://www.sustainalytics.com/esg-rating/advantage-energy-ltd/1008756876,"50.5


 
 
 
 
 


Severe ESG Risk"
217,2023-05-25,"Advantage Solutions, Inc. (California)",https://www.sustainalytics.com/esg-rating/advantage-solutions-inc-california/2008330882,"18.4


 
 
 
 
 


Low ESG Risk"
218,2023-05-25,"Advantech Co., Ltd.",https://www.sustainalytics.com/esg-rating/advantech-co-ltd/1010310896,"19.7


 
 
 
 
 


Low ESG Risk"
219,2023-05-25,Advantest Corp.,https://www.sustainalytics.com/esg-rating/advantest-corp/1008753751,"16.5


 
 
 
 
 


Low ESG Risk"
220,2023-05-25,ADvTECH Ltd.,https://www.sustainalytics.com/esg-rating/advtech-ltd/1010126349,"19.0


 
 
 
 
 


Low ESG Risk"
221,2023-05-25,Adyen NV,https://www.sustainalytics.com/esg-rating/adyen-nv/2003250672,"16.2


 
 
 
 
 


Low ESG Risk"
222,2023-05-25,"AECC Aero-engine Control Co., Ltd.",https://www.sustainalytics.com/esg-rating/aecc-aero-engine-control-co-ltd/1017587783,"42.3


 
 
 
 
 


Severe ESG Risk"
223,2023-05-25,"AECC Aviation Power Co., Ltd.",https://www.sustainalytics.com/esg-rating/aecc-aviation-power-co-ltd/1031931293,"50.3


 
 
 
 
 


Severe ESG Risk"
224,2023-05-25,AECI Ltd.,https://www.sustainalytics.com/esg-rating/aeci-ltd/1008752375,"23.3


 
 
 
 
 


Medium ESG Risk"
225,2023-05-25,AECOM,https://www.sustainalytics.com/esg-rating/aecom/1008579425,"30.2


 
 
 
 
 


High ESG Risk"
226,2023-05-25,"Aecon Group, Inc.",https://www.sustainalytics.com/esg-rating/aecon-group-inc/1008752163,"32.1


 
 
 
 
 


High ESG Risk"
227,2023-05-25,AEDAS Homes SA,https://www.sustainalytics.com/esg-rating/aedas-homes-sa/1545959919,"13.2


 
 
 
 
 


Low ESG Risk"
228,2023-05-25,Aedifica SA,https://www.sustainalytics.com/esg-rating/aedifica-sa/1015803714,"11.1


 
 
 
 
 


Low ESG Risk"
229,2023-05-25,Aegea Saneamento e Participaçoes SA,https://www.sustainalytics.com/esg-rating/aegea-saneamento-e-participa-oes-sa/1545699700,"16.3


 
 
 
 
 


Low ESG Risk"
230,2023-05-25,Aegean Airlines SA,https://www.sustainalytics.com/esg-rating/aegean-airlines-sa/1028472137,"29.0


 
 
 
 
 


Medium ESG Risk"
231,2023-05-25,Aegis Logistics Ltd.,https://www.sustainalytics.com/esg-rating/aegis-logistics-ltd/1008759028,"38.6


 
 
 
 
 


High ESG Risk"
232,2023-05-25,Aegon NV,https://www.sustainalytics.com/esg-rating/aegon-nv/1008126152,"13.2


 
 
 
 
 


Low ESG Risk"
233,2023-05-25,"Aekyung Industrial Co., Ltd.",https://www.sustainalytics.com/esg-rating/aekyung-industrial-co-ltd/2000741868,"34.7


 
 
 
 
 


High ESG Risk"
234,2023-05-25,AEM Holdings Ltd.,https://www.sustainalytics.com/esg-rating/aem-holdings-ltd/2000686414,"16.9


 
 
 
 
 


Low ESG Risk"
235,2023-05-25,"Aemetis, Inc.",https://www.sustainalytics.com/esg-rating/aemetis-inc/1035671109,"52.2


 
 
 
 
 


Severe ESG Risk"
236,2023-05-25,Aena S.M.E. SA,https://www.sustainalytics.com/esg-rating/aena-s-m-e-sa/1144872732,"8.8


 
 
 
 
 


Negligible ESG Risk"
237,2023-05-25,AEON Co. (Malaysia) Bhd.,https://www.sustainalytics.com/esg-rating/aeon-co-malaysia-bhd/1008760967,"20.5


 
 
 
 
 


Medium ESG Risk"
238,2023-05-25,"AEON Co., Ltd.",https://www.sustainalytics.com/esg-rating/aeon-co-ltd/1008752908,"20.4


 
 
 
 
 


Medium ESG Risk"
239,2023-05-25,AEON Credit Service (M) Bhd.,https://www.sustainalytics.com/esg-rating/aeon-credit-service-m-bhd/1038741885,"23.6


 
 
 
 
 


Medium ESG Risk"
240,2023-05-25,"AEON DELIGHT CO., LTD.",https://www.sustainalytics.com/esg-rating/aeon-delight-co-ltd/1013400156,"25.3


 
 
 
 
 


Medium ESG Risk"
241,2023-05-25,"AEON Fantasy Co., Ltd.",https://www.sustainalytics.com/esg-rating/aeon-fantasy-co-ltd/1013509280,"34.6


 
 
 
 
 


High ESG Risk"
242,2023-05-25,"AEON Financial Service Co., Ltd.",https://www.sustainalytics.com/esg-rating/aeon-financial-service-co-ltd/1008761283,"31.6


 
 
 
 
 


High ESG Risk"
243,2023-05-25,AEON Hokkaido Corp.,https://www.sustainalytics.com/esg-rating/aeon-hokkaido-corp/2000501248,"20.0


 
 
 
 
 


Low ESG Risk"
244,2023-05-25,"AEON Mall Co., Ltd.",https://www.sustainalytics.com/esg-rating/aeon-mall-co-ltd/1013432430,"20.9


 
 
 
 
 


Medium ESG Risk"
245,2023-05-25,AEON REIT Investment Corp.,https://www.sustainalytics.com/esg-rating/aeon-reit-investment-corp/1255588138,"18.5


 
 
 
 
 


Low ESG Risk"
246,2023-05-25,AEON Thana Sinsap (Thailand) Public Co. Ltd.,https://www.sustainalytics.com/esg-rating/aeon-thana-sinsap-thailand-public-co-ltd/1016057101,"24.2


 
 
 
 
 


Medium ESG Risk"
247,2023-05-25,"AEP Texas, Inc.",https://www.sustainalytics.com/esg-rating/aep-texas-inc/1008137977,"29.5


 
 
 
 
 


Medium ESG Risk"
248,2023-05-25,AEP Transmission Co. LLC,https://www.sustainalytics.com/esg-rating/aep-transmission-co-llc/1231362469,"44.6


 
 
 
 
 


Severe ESG Risk"
249,2023-05-25,AerCap Holdings NV,https://www.sustainalytics.com/esg-rating/aercap-holdings-nv/1008774424,"20.0


 
 
 
 
 


Medium ESG Risk"
250,2023-05-25,"Aerie Pharmaceuticals, Inc.",https://www.sustainalytics.com/esg-rating/aerie-pharmaceuticals-inc/1032188116,"32.4


 
 
 
 
 


High ESG Risk"
251,2023-05-25,Aeris Indústria e Comércio de Equipamentos para Geração,https://www.sustainalytics.com/esg-rating/aeris-ind-stria-e-com-rcio-de-equipamentos-para-gera-o/2006112384,"24.5


 
 
 
 
 


Medium ESG Risk"
252,2023-05-25,"Aerojet Rocketdyne Holdings, Inc.",https://www.sustainalytics.com/esg-rating/aerojet-rocketdyne-holdings-inc/1008152665,"41.1


 
 
 
 
 


Severe ESG Risk"
253,2023-05-25,Aeroporti di Roma SpA,https://www.sustainalytics.com/esg-rating/aeroporti-di-roma-spa/1009466957,"13.8


 
 
 
 
 


Low ESG Risk"
254,2023-05-25,Aéroports de Montréal,https://www.sustainalytics.com/esg-rating/a-roports-de-montr-al/1012147673,"21.8


 
 
 
 
 


Medium ESG Risk"
255,2023-05-25,Aéroports de Paris ADP,https://www.sustainalytics.com/esg-rating/a-roports-de-paris-adp/1008753024,"16.9


 
 
 
 
 


Low ESG Risk"
256,2023-05-25,Aeropuerto Internacional De La Ciudad De México S.A. de C.V.,https://www.sustainalytics.com/esg-rating/aeropuerto-internacional-de-la-ciudad-de-m-xico-s-a-de-c-v/2003519972,"22.6


 
 
 
 
 


Medium ESG Risk"
257,2023-05-25,Aeropuertos Dominicanos Siglo XXI SA,https://www.sustainalytics.com/esg-rating/aeropuertos-dominicanos-siglo-xxi-sa/1056815459,"24.1


 
 
 
 
 


Medium ESG Risk"
258,2023-05-25,"Aerospace Hi-Tech Holding Group Co., Ltd.",https://www.sustainalytics.com/esg-rating/aerospace-hi-tech-holding-group-co-ltd/2000773180,"27.0


 
 
 
 
 


Medium ESG Risk"
259,2023-05-25,Aerospace Industrial Development Corp.,https://www.sustainalytics.com/esg-rating/aerospace-industrial-development-corp/1020840553,"31.0


 
 
 
 
 


High ESG Risk"
260,2023-05-25,"Aerovate Therapeutics, Inc.",https://www.sustainalytics.com/esg-rating/aerovate-therapeutics-inc/2007549921,"34.4


 
 
 
 
 


High ESG Risk"
261,2023-05-25,"AeroVironment, Inc.",https://www.sustainalytics.com/esg-rating/aerovironment-inc/1009552882,"29.7


 
 
 
 
 


Medium ESG Risk"
262,2023-05-25,AerSale Corp.,https://www.sustainalytics.com/esg-rating/aersale-corp/2007497633,"27.7


 
 
 
 
 


Medium ESG Risk"
263,2023-05-25,AES Andes SA,https://www.sustainalytics.com/esg-rating/aes-andes-sa/1008262885,"43.0


 
 
 
 
 


Severe ESG Risk"
264,2023-05-25,AES Argentina Generación SA,https://www.sustainalytics.com/esg-rating/aes-argentina-generaci-n-sa/2003879512,"19.0


 
 
 
 
 


Low ESG Risk"
265,2023-05-25,AES Brasil Energia SA,https://www.sustainalytics.com/esg-rating/aes-brasil-energia-sa/2008670858,"9.4


 
 
 
 
 


Negligible ESG Risk"
266,2023-05-25,"Aeva Technologies, Inc.",https://www.sustainalytics.com/esg-rating/aeva-technologies-inc/2008595663,"37.2


 
 
 
 
 


High ESG Risk"
267,2023-05-25,AEW UK REIT Plc,https://www.sustainalytics.com/esg-rating/aew-uk-reit-plc/1300269853,"16.5


 
 
 
 
 


Low ESG Risk"
268,2023-05-25,"AEye, Inc.",https://www.sustainalytics.com/esg-rating/aeye-inc/2009096270,"24.5


 
 
 
 
 


Medium ESG Risk"
269,2023-05-25,AF Gruppen ASA,https://www.sustainalytics.com/esg-rating/af-gruppen-asa/1014052840,"33.8


 
 
 
 
 


High ESG Risk"
270,2023-05-25,"AFC Gamma, Inc.",https://www.sustainalytics.com/esg-rating/afc-gamma-inc/2008126504,"29.8


 
 
 
 
 


Medium ESG Risk"
271,2023-05-25,"Affiliated Managers Group, Inc.",https://www.sustainalytics.com/esg-rating/affiliated-managers-group-inc/1007902691,"21.5


 
 
 
 
 


Medium ESG Risk"
272,2023-05-25,Affimed NV,https://www.sustainalytics.com/esg-rating/affimed-nv/1008728129,"29.6


 
 
 
 
 


Medium ESG Risk"
273,2023-05-25,Affin Bank Bhd.,https://www.sustainalytics.com/esg-rating/affin-bank-bhd/2000673564,"25.4


 
 
 
 
 


Medium ESG Risk"
274,2023-05-25,Affinity Water Ltd.,https://www.sustainalytics.com/esg-rating/affinity-water-ltd/2002472839,"27.0


 
 
 
 
 


Medium ESG Risk"
275,2023-05-25,"Affirm Holdings, Inc.",https://www.sustainalytics.com/esg-rating/affirm-holdings-inc/2008376455,"27.4


 
 
 
 
 


Medium ESG Risk"
276,2023-05-25,Affle (India) Ltd.,https://www.sustainalytics.com/esg-rating/affle-india-ltd/2006291807,"20.5


 
 
 
 
 


Medium ESG Risk"
277,2023-05-25,Affordable Housing Finance Plc,https://www.sustainalytics.com/esg-rating/affordable-housing-finance-plc/2000285018,"29.6


 
 
 
 
 


Medium ESG Risk"
278,2023-05-25,AFI Properties Ltd.,https://www.sustainalytics.com/esg-rating/afi-properties-ltd/1021032084,"24.4


 
 
 
 
 


Medium ESG Risk"
279,2023-05-25,"Aflac, Inc.",https://www.sustainalytics.com/esg-rating/aflac-inc/1008128424,"18.1


 
 
 
 
 


Low ESG Risk"
280,2023-05-25,"AfreecaTV Co., Ltd.",https://www.sustainalytics.com/esg-rating/afreecatv-co-ltd/1021280593,"22.6


 
 
 
 
 


Medium ESG Risk"
281,2023-05-25,Africa Finance Corp.,https://www.sustainalytics.com/esg-rating/africa-finance-corp/1106900721,"14.5


 
 
 
 
 


Low ESG Risk"
282,2023-05-25,Africa Israel Residences Ltd.,https://www.sustainalytics.com/esg-rating/africa-israel-residences-ltd/2000924866,"24.5


 
 
 
 
 


Medium ESG Risk"
283,2023-05-25,Africa Oil Corp.,https://www.sustainalytics.com/esg-rating/africa-oil-corp/1008758778,"42.9


 
 
 
 
 


Severe ESG Risk"
284,2023-05-25,African Export-Import Bank,https://www.sustainalytics.com/esg-rating/african-export-import-bank/1028580964,"39.4


 
 
 
 
 


High ESG Risk"
285,2023-05-25,African Rainbow Minerals Ltd.,https://www.sustainalytics.com/esg-rating/african-rainbow-minerals-ltd/1008751967,"30.3


 
 
 
 
 


High ESG Risk"
286,2023-05-25,AFRY AB,https://www.sustainalytics.com/esg-rating/afry-ab/1008755938,"22.7


 
 
 
 
 


Medium ESG Risk"
287,2023-05-25,AG Anadolu Grubu Holding AS,https://www.sustainalytics.com/esg-rating/ag-anadolu-grubu-holding-as/1014401676,"31.5


 
 
 
 
 


High ESG Risk"
288,2023-05-25,"Ag Growth International, Inc.",https://www.sustainalytics.com/esg-rating/ag-growth-international-inc/1010823865,"23.4


 
 
 
 
 


Medium ESG Risk"
289,2023-05-25,"AGC, Inc. (Japan)",https://www.sustainalytics.com/esg-rating/agc-inc-japan/1008751939,"22.1


 
 
 
 
 


Medium ESG Risk"
290,2023-05-25,AGCO Corp.,https://www.sustainalytics.com/esg-rating/agco-corp/1008195765,"17.9


 
 
 
 
 


Low ESG Risk"
291,2023-05-25,ageas SA/NV,https://www.sustainalytics.com/esg-rating/ageas-sa-nv/1008755201,"21.4


 
 
 
 
 


Medium ESG Risk"
292,2023-05-25,Agence Française de Développement,https://www.sustainalytics.com/esg-rating/agence-fran-aise-de-d-veloppement/1012370970,"10.8


 
 
 
 
 


Low ESG Risk"
293,2023-05-25,Agence France Locale Société anonyme,https://www.sustainalytics.com/esg-rating/agence-france-locale-soci-t-anonyme/1273558396,"18.3


 
 
 
 
 


Low ESG Risk"
294,2023-05-25,"Agenus, Inc.",https://www.sustainalytics.com/esg-rating/agenus-inc/1008288202,"29.1


 
 
 
 
 


Medium ESG Risk"
295,2023-05-25,Agfa-Gevaert NV,https://www.sustainalytics.com/esg-rating/agfa-gevaert-nv/1008752955,"15.6


 
 
 
 
 


Low ESG Risk"
296,2023-05-25,AGI Finance Pty Ltd.,https://www.sustainalytics.com/esg-rating/agi-finance-pty-ltd/2008271577,"54.3


 
 
 
 
 


Severe ESG Risk"
