Login,Title,Visible Rating,Work Life Balance,Culture Values,Career Opportunities,Compensation Benefits,Senior Management Approval,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,Date,current_dummy,recommends_dummy,Business Outlook,CEO Approval,fulltime_dummy,dummy_rating,Final Rating,negative_title,negative_pros,negative_cons,negative_text_sentiment,Review Sentiment,negative_title_multilingual,negative_pros_multilingual,negative_cons_multilingual,negative_title_roberta,negative_pros_roberta,negative_cons_roberta,negative_title_yelp,negative_pros_yelp,negative_cons_yelp,negative_title_sst,negative_pros_sst,negative_cons_sst,pros_clean,cons_clean,topics_pros_clean,topics_cons_clean
already logged,A great experiance,5.0,4.0,4.0,4.0,4.0,,"February 19, 2018",,Key Account Manager,"Saint Paul, MN",Yes,Yes,Neutral,,I have been working at 3M for more than a year,3M is an outstanding company with a very strong innovative culture. I enjoyed my role there and really respected the people I worked with. They are well positioned for years to come.  3M prepared me for significant growth in my career and gave me a unique perspective of business development strategies.,Issues with divisional alignment due to divided P&L incentives.,,2018-02-19,0,1,1,0,0,2,3.8333333333333335,1.4454558757792992,1.2407376242657635,4.60065049392501,2.4083448802555285,3.5916551197444733,1.9906632140699232,1.4364802465669573,4.068614900783418,1.336722996993256,1.0234423700745867,3.95061653908662,2.22266120495702,2.943562883819114,3.1145651925797058,1.006557221836634,1.0000608185895954,4.981719769068097,outstanding company strong innovative culture enjoyed role really respected people worked well positioned year come prepared significant growth career gave unique perspective business development strategy,issue divisional alignment due divided pl incentive,2,10
already logged,Account Representative,5.0,3.0,5.0,4.0,2.0,,"March 2, 2018",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Great benefits. Lots of room to grow.,Most remote sales compensations are not adjusted for cost of living. Someone living in New York city makes the same as someone at their same level living in,,2018-03-02,1,1,1,0,0,3,3.6666666666666665,2.9169985975876647,1.4703669302037814,4.493168147597457,3.075099495378645,2.9249005046213545,4.4806994702068375,2.0973688706360343,3.889436548531396,3.33845411977552,1.112025959017397,3.9006619037712933,3.4301020466235075,2.8785020343149883,2.7086046008088114,1.0829610787327495,1.0009871691856296,4.990056174446108,great benefit lot room grow,remote sale compensation adjusted cost living someone living new york city make someone level living,-1,-1
already logged,Great company with great benefits,4.0,4.0,4.0,4.0,3.0,,"March 2, 2018",Current,Software Engineer,"Albany, NY",Yes,Neutral,Neutral,Full-time,I have been working at 3M full-time for more than 8 years,"Lots of employee benefits
Flexible work arrangements
Large company with lots of opportunity","Going through organizational growing pains
Pay could be better",,2018-03-02,1,1,0,1,0,3,3.6666666666666665,1.4088417732773086,2.054010842784792,4.734884494865543,2.784691488431652,3.2153085115683493,2.095066952397328,3.696331073655783,4.277316267764434,1.070673023514073,1.3722137368597551,4.216823588950849,2.2586829421904424,2.9194489448057483,2.9241690775706277,1.000007393121547,1.001813109482763,4.9923420976487485,lot employee benefit flexible work arrangement large company lot opportunity,going organizational growing pain pay could better,-1,-1
already logged,Great Place,4.0,3.0,4.0,5.0,3.0,,"March 4, 2018",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,The people and the culture is what makes this place a great place to work. The things you learn enable you to grow dynamically.,"The cons to working at 3M is the poor work/life balance. Between the normal work week, the overtime, and sleeping you’ll barely have time to live.",,2018-03-04,1,1,1,0,0,3,3.6666666666666665,1.6031103544171723,1.5997989352695532,3.6289189386336673,2.2438908332146523,3.756109166785348,2.2961693144496467,2.597663855116452,3.324578318405065,1.451449458006374,1.1278424882371705,1.624978231232182,2.597857387662084,2.469528089803977,2.537461186378561,1.000070115410801,1.0000643961536893,4.999631056526396,people culture make place great place work thing learn enable grow dynamically,con working poor worklife balance normal work week overtime sleeping ’ barely time live,12,6
already logged,Great place to work,5.0,5.0,5.0,5.0,5.0,,"March 8, 2018",Current,Master Data Analyst,"Maplewood, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 3 years,"The company promotes growth and development. You can be given lots of opportunities to exceed expectations. Not to mention, 3M has been voted on the most ethical companies list and has a great history with environmentally friendly initiatives.",So far not too much I can think of for cons.,,2018-03-08,1,1,1,0,0,3,4.666666666666667,1.5644149746440743,1.577472386641067,3.973340348048688,2.3530972097988685,3.646902790201132,2.5223432193862427,2.6713874928294024,3.357773133368356,1.1518794589694228,1.1152944047939335,2.713703256150878,2.2040072491169407,1.9587620741884304,2.695167581791304,1.0000896714097318,1.0008848508525454,4.999845935692342,company promotes growth development given lot opportunity exceed expectation mention ha voted ethical company list ha great history environmentally friendly initiative,far much think con,10,1
already logged,Way too demanding,2.0,1.0,1.0,5.0,1.0,,"March 15, 2018",Past,Customer Account Analyst,"Maplewood, MN",No,Yes,Neutral,Full-time,I worked at 3M full-time for more than 3 years,Great compensation package. The pay was far more than I had ever made at any other job. The benefits were also ok.,The work was overwhelming. There was far too much to do and never enough staff or time to get it done. IT was the most stressful job I've ever had and I am a combat veteran.,,2018-03-15,0,0,1,0,0,1,1.8333333333333333,4.118515960725134,1.8378479998384756,1.7631587907428716,2.6616902397038915,3.338309760296109,3.875334891023517,3.358892330521837,3.4682800326695253,2.018853979369456,1.1102679011021517,1.4955654521898856,3.7979150568408166,2.4560371407527555,2.3505354480426734,4.99924685555337,1.0003682505973936,1.023663657583252,great compensation package pay wa far ever made job benefit also ok,work wa overwhelming wa far much never enough staff time get done wa stressful job ive ever combat veteran,7,6
already logged,Amazing job experience,5.0,5.0,5.0,5.0,5.0,,"March 23, 2018",Past,Senior Research Scientist,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I worked at 3M full-time for more than a year,"Very structured business, they know what they are doing and they treat their employees very well. I was up to speed with everything after 5-6 months, which for a company with more than 40 divisions it is hard to do. This was possible because of the wide network of support they have. You meet new people every day and get countless collaborations once people know what you do well. I loved working for 3M! Also, they are very pro life balance, so you have a lot of freedom with your time. As long as you do what's expected from you, you are ok. If you do more, then even better for you.","It is a huge company, so advancing your career can take a while. Obviously this depends on the person and the division.",,2018-03-23,0,1,1,0,0,2,4.5,1.36273135299991,1.8172787890291653,2.5507364030124493,1.8129732978863424,4.187026702113657,1.9082621990658373,3.189549246005469,3.7880849432953823,1.335588629553426,1.1876048727884712,3.6015579871441035,1.58340341740471,2.6154911984929257,3.0793494820483893,1.0000651071671722,1.000325796836813,1.0191545339533823,structured business know treat employee well wa speed everything month company division hard wa possible wide network support meet new people every day get countless collaboration people know well loved working also pro life balance lot freedom time long whats expected ok even better,huge company advancing career take obviously depends person division,5,15
already logged,Global Business Manager,4.0,4.0,5.0,5.0,4.0,,"March 27, 2018",Current,Global Business Manager,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,"Great smart people, good work life balance. Lots of opportunities to try new things and offers an employee lots of movement within the company.",Global Business roles can be all consuming with early and late calls with Asia and Europe. Lots of travel including weekends without any “comp” time. Lots of meetings. Limited acceptance for working from home.,,2018-03-27,1,1,1,0,0,3,4.166666666666667,2.085854151574788,1.7428858313149502,4.631814877047722,2.896695696582585,3.1033043034174144,3.368066082366175,2.865206761087542,4.130647525690857,2.0671578447452363,1.0855759956585835,3.9097024849417226,2.213104056192038,3.2830133302390982,3.6485888269169213,1.008621572162799,1.0001140050424573,4.924460314340077,great smart people good work life balance lot opportunity try new thing offer employee lot movement within company,global business role consuming early late call asia europe lot travel including weekend without “ comp ” time lot meeting limited acceptance working home,-1,0
already logged,Senior Account Manager,4.0,4.0,4.0,4.0,2.0,,"April 4, 2018",Past,Senior Account Manager,"Columbus, OH",Yes,Yes,Neutral,Full-time,I worked at 3M full-time for more than 8 years,"3M is an industry leader in a variety of diverse market segments.  Thru a continued focus on R&D and investments in production capabilities, 3M sets the standard for quality and product performance.","3M no longer abides by the McKnight principles, ""Hire good people and let them do their job"".  Today it seems you are held accountable only by the data entered in SFDC.",,2018-04-04,0,1,1,0,0,2,3.333333333333333,2.715648172736915,1.7162329092171245,4.329050333591844,3.029589809707933,2.970410190292068,4.334338423085471,2.3227627194945466,4.3327282827763565,2.1600300881401924,1.8789670401091665,2.9875129589593774,4.22846732775443,2.5448917503671815,2.355229671539869,1.2942285894752834,1.003771945076282,4.9675747100100125,industry leader variety diverse market segment thru continued focus rd investment production capability set standard quality product performance,longer abides mcknight principle hire good people let job today seems held accountable data entered sfdc,6,17
already logged,Business Development Specialist,4.0,5.0,5.0,4.0,4.0,,"April 11, 2018",,Business Development Manager,"Detroit, MI",Yes,Yes,Neutral,,I have been working at 3M for more than 10 years,Globally recognized brand and industry leader.  Highly diversified product portfolio and businesses.  The company fosters a culture of open collaboration and makes continuous investments in R&D  .  Corporate and business level vision and strategies are solid and openly shared with all employees.  The company advocates for career and leadership development - there are no shortage of opportunities to develop yourself.  Total compensation (both pay and benefits) are fair and 3M strives to continuously calibrate itself with peer companies  to ensure it stays this way.,"Innovation has always been a staple of 3M's brand, but sometimes it feels like a cliche rather than an executed priority.  Development of new disruptive technologies occurs  infrequently and often at a slower pace than markets demand.   Large rigid/conservative organizations  and processes stall the developments of new businesses and products.",,2018-04-11,0,1,1,0,0,2,4.0,2.626861214829129,1.2898776793100348,4.490678726092472,2.8779984381719954,3.1220015618280046,4.2495203860525335,1.2980543265158917,3.6923777588633286,2.5191127803525357,1.4717471384621408,4.094740532465488,3.307791536036281,2.65918196772274,2.726179330299213,1.1108877606693923,1.0003713511529415,4.998956130844241,globally recognized brand industry leader highly diversified product portfolio business company foster culture open collaboration make continuous investment rd corporate business level vision strategy solid openly shared employee company advocate career leadership development shortage opportunity develop total compensation pay benefit fair strives continuously calibrate peer company ensure stay way,innovation ha always staple brand sometimes feel like cliche rather executed priority development new disruptive technology occurs infrequently often slower pace market demand large rigidconservative organization process stall development new business product,2,7
